UserID,Age,Gender,Location,Income,Debt,OwnsProperty,Profession,Demographics,Platform,TotalTimeSpent,NumberofSessions,VideoID,VideoCategory,VideoLength,Engagement,ImportanceScore,TimeSpentOnVideo,NumberofVideosWatched,ScrollRate,Frequency,ProductivityLoss,Satisfaction,WatchReason,DeviceType,OS,WatchTime,SelfControl,AddictionLevel,CurrentActivity,ConnectionType
3070,58,Male,Nepal,97701,True,False,Petroleum engineer,Instagram,226,12,70,Jokes/Memes,23,1498,5,21,14,85,Evening,2,3,Boredom,Computer,iOS,03:08:14,8,3,At home,Mobile Data
3071,57,Male,British Indian Ocean Territory (Chagos Archipelago),34215,False,False,Tax adviser,Instagram,146,-4,71,Gaming,4,3075,7,1,11,51,Night,3,5,Procrastination,Smartphone,MacOS,12:09:12,7,3,At school,Wi-Fi
3072,41,Female,Fiji,56776,True,True,Politician's assistant,TikTok,78,6,72,Entertainment,3,4610,2,8,46,81,Evening,2,6,Entertainment,Tablet,Android,04:33:18,6,4,At school,Mobile Data
3073,39,Other,Singapore,49794,True,True,"Production assistant, radio",YouTube,217,22,73,Life Hacks,15,6496,1,2,19,70,Afternoon,6,8,Habit,Smartphone,MacOS,07:51:49,7,1,At school,Mobile Data
3074,18,Female,Tanzania,63255,True,False,Network engineer,TikTok,249,12,74,Gaming,-2,4428,7,3,35,55,Evening,4,5,Entertainment,Computer,iOS,06:27:15,7,0,At home,Mobile Data
3075,18,Female,Hong Kong,99676,True,True,Operational researcher,Instagram,217,10,75,Life Hacks,18,7614,5,20,27,12,Afternoon,3,8,Boredom,Smartphone,Android,23:05:38,5,4,At home,Mobile Data
3076,34,Male,Bulgaria,67972,False,True,Meteorologist,TikTok,188,0,76,Life Hacks,17,9982,4,25,25,27,Morning,6,3,Entertainment,Smartphone,MacOS,14:13:22,5,5,Commuting,Mobile Data
3077,43,Other,Liechtenstein,77602,True,False,Museum education officer,Instagram,176,3,77,Life Hacks,23,5436,1,15,19,70,Morning,4,4,Boredom,Smartphone,Windows,13:13:41,10,0,At school,Mobile Data
3078,65,Other,Montenegro,85994,True,True,"Surveyor, building control",Facebook,198,16,78,Gaming,14,8520,5,5,40,60,Afternoon,4,5,Entertainment,Smartphone,iOS,12:46:29,7,2,At home,Wi-Fi
3079,47,Female,Armenia,65813,True,False,Television/film/video producer,TikTok,78,10,79,Pranks,12,7251,6,19,14,1,Night,2,3,Entertainment,Tablet,Android,19:30:02,4,3,At work,Mobile Data
3080,20,Female,Namibia,81935,False,False,IT consultant,Facebook,122,10,80,Gaming,18,6651,0,29,26,1,Evening,8,4,Boredom,Smartphone,Android,04:36:09,10,2,At home,Wi-Fi
3081,56,Male,Congo,56347,True,True,Mental health nurse,TikTok,91,10,81,Vlogs,24,1769,2,29,47,34,Night,5,1,Entertainment,Tablet,iOS,11:36:06,5,0,At home,Wi-Fi
3082,44,Other,Senegal,27311,False,False,Sports development officer,Facebook,261,15,82,Gaming,4,2143,4,20,39,18,Evening,6,5,Boredom,Smartphone,Android,13:55:25,5,2,At home,Mobile Data
3083,52,Male,Somalia,20138,True,False,Marine scientist,Facebook,248,9,83,Jokes/Memes,15,8039,7,11,44,69,Night,3,6,Entertainment,Smartphone,Android,01:44:16,5,2,At school,Mobile Data
3084,37,Female,Mozambique,78707,False,False,"Engineer, civil (consulting)",Facebook,234,8,84,Trends,14,9750,5,20,14,1,Morning,0,5,Entertainment,Smartphone,Windows,08:16:54,14,3,At school,Mobile Data
3085,47,Male,Nicaragua,20138,True,False,Immigration officer,TikTok,40,13,85,Gaming,18,6868,4,16,25,32,Night,6,6,Entertainment,Smartphone,iOS,01:31:47,4,2,At home,Wi-Fi
3086,50,Female,Cuba,29528,True,True,"Production designer, theatre/television/film",Instagram,292,14,86,Entertainment,13,15,5,4,21,99,Evening,2,5,Entertainment,Tablet,Android,23:28:35,7,5,At home,Mobile Data
3087,29,Female,French Southern Territories,32669,True,True,Maintenance engineer,YouTube,165,8,87,Trends,7,6403,6,18,1,15,Evening,3,5,Entertainment,Tablet,Android,10:40:28,7,0,At work,Wi-Fi
3088,32,Male,Austria,46769,False,False,"Engineer, energy",TikTok,235,5,88,Life Hacks,31,3532,2,21,1,33,Afternoon,2,2,Procrastination,Smartphone,Windows,07:48:11,4,3,At work,Mobile Data
3089,54,Female,Ecuador,20138,True,True,"Psychotherapist, dance movement",Facebook,147,19,89,Pranks,8,3979,3,12,6,64,Evening,2,6,Entertainment,Tablet,Android,18:11:05,4,1,At work,Wi-Fi
3090,41,Male,Trinidad and Tobago,98761,False,True,Special educational needs teacher,TikTok,140,21,90,Vlogs,16,5077,4,20,49,46,Night,2,4,Entertainment,Tablet,Android,11:51:51,7,6,At home,Wi-Fi
3091,34,Male,Dominica,34391,False,True,Contracting civil engineer,Instagram,142,13,91,ASMR,14,6224,4,6,49,28,Afternoon,8,8,Habit,Smartphone,Android,06:11:29,6,2,At work,Wi-Fi
3092,18,Male,Djibouti,42271,True,False,Colour technologist,Facebook,73,1,92,Vlogs,21,7015,8,7,27,69,Night,5,6,Boredom,Smartphone,Android,12:06:02,7,3,At school,Mobile Data
3093,39,Female,Brunei Darussalam,47586,True,True,Records manager,Instagram,10,4,93,Vlogs,14,3078,4,10,12,36,Evening,4,6,Boredom,Tablet,MacOS,09:04:50,5,0,At home,Wi-Fi
3094,25,Male,Maldives,71121,True,False,Exercise physiologist,Facebook,283,12,94,Jokes/Memes,8,6817,7,9,35,64,Afternoon,2,8,Habit,Smartphone,iOS,13:30:47,5,2,At home,Mobile Data
3095,18,Male,Lao People's Democratic Republic,20138,False,False,Travel agency manager,Facebook,10,8,95,Pranks,17,1439,5,18,21,1,Morning,5,6,Entertainment,Smartphone,Android,06:35:25,4,0,At school,Mobile Data
3096,32,Male,Kuwait,37501,True,True,Arts administrator,Instagram,147,9,96,Comedy,15,7528,3,24,21,88,Night,6,4,Habit,Tablet,Windows,01:34:58,7,2,At home,Mobile Data
3097,36,Male,Korea,57123,False,False,Naval architect,Instagram,113,14,97,ASMR,14,2901,5,7,8,99,Morning,7,6,Habit,Tablet,Windows,05:33:08,5,4,At work,Wi-Fi
3098,19,Female,Costa Rica,55261,True,True,Marketing executive,TikTok,206,7,98,ASMR,29,2957,5,1,37,48,Afternoon,3,0,Boredom,Tablet,MacOS,10:46:51,7,1,At home,Mobile Data
3099,27,Male,Mexico,63828,False,False,Counsellor,TikTok,54,12,99,Pranks,22,3067,4,20,39,17,Evening,7,4,Boredom,Computer,iOS,08:04:41,7,0,At home,Wi-Fi
3100,52,Female,Chile,44329,True,False,Barrister's clerk,YouTube,143,10,100,Life Hacks,10,1798,8,12,25,60,Afternoon,4,8,Habit,Computer,Android,05:44:23,8,2,At home,Wi-Fi
3101,37,Female,Kiribati,29891,True,False,Graphic designer,TikTok,250,8,101,Jokes/Memes,13,4099,4,5,19,70,Afternoon,2,4,Habit,Smartphone,iOS,09:38:58,7,0,Commuting,Wi-Fi
3102,42,Other,San Marino,51745,True,True,Health service manager,Instagram,298,0,102,Gaming,11,9982,5,7,8,74,Night,9,6,Boredom,Smartphone,Android,22:37:39,5,3,At school,Wi-Fi
3103,36,Male,Egypt,53763,True,True,Community pharmacist,Facebook,63,9,103,Life Hacks,15,7775,5,20,18,92,Night,4,6,Entertainment,Smartphone,iOS,03:49:11,6,3,At work,Mobile Data
3104,41,Male,Greece,56616,True,False,Tax adviser,Facebook,85,15,104,Gaming,15,4028,3,14,13,20,Night,6,4,Habit,Smartphone,iOS,11:19:09,8,5,At work,Mobile Data
3105,37,Female,Denmark,22295,True,False,Facilities manager,TikTok,131,0,105,Pranks,24,2636,3,13,38,88,Evening,7,4,Boredom,Smartphone,iOS,18:53:38,9,5,At home,Mobile Data
3106,48,Female,Nepal,41129,False,True,"Designer, ceramics/pottery",Facebook,102,18,106,Gaming,4,9980,6,15,16,68,Afternoon,3,6,Boredom,Smartphone,MacOS,07:14:49,9,3,At school,Mobile Data
3107,20,Other,Brazil,43142,False,False,"Scientist, physiological",Facebook,142,6,107,Entertainment,21,15,5,22,15,49,Evening,8,4,Habit,Smartphone,Android,05:47:00,9,0,Commuting,Mobile Data
3108,46,Other,Saint Helena,48787,True,True,Public relations officer,YouTube,234,15,108,ASMR,2,3883,5,18,37,68,Afternoon,1,5,Habit,Tablet,Windows,20:43:40,6,3,At home,Mobile Data
3109,55,Male,Belize,29391,True,True,Energy manager,Facebook,130,8,109,Jokes/Memes,15,5409,4,13,7,59,Evening,4,3,Entertainment,Smartphone,Android,22:39:24,8,2,At home,Wi-Fi
3110,18,Other,Saint Kitts and Nevis,87097,True,False,International aid/development worker,Instagram,133,3,110,Life Hacks,19,8256,1,25,31,40,Evening,1,6,Entertainment,Smartphone,MacOS,13:30:30,7,0,At home,Wi-Fi
3111,41,Male,Bahrain,21615,False,True,"Designer, jewellery",Instagram,156,7,111,Life Hacks,24,7577,6,5,26,34,Morning,4,4,Boredom,Smartphone,Windows,10:55:17,4,0,At school,Wi-Fi
3112,29,Female,Afghanistan,48753,True,True,"Accountant, chartered public finance",Facebook,83,21,112,Jokes/Memes,10,15,0,1,31,55,Afternoon,2,4,Procrastination,Tablet,iOS,06:41:29,5,2,At home,Mobile Data
3113,41,Female,Uganda,71379,True,True,Theatre director,TikTok,184,17,113,Vlogs,22,4882,7,27,13,62,Night,5,5,Habit,Tablet,Android,01:05:00,5,1,At school,Mobile Data
3114,19,Male,Mongolia,42202,True,False,"Scientist, clinical (histocompatibility and immunogenetics)",Facebook,236,5,114,Comedy,9,7319,2,16,39,61,Evening,6,4,Habit,Smartphone,iOS,19:59:13,7,3,Commuting,Mobile Data
3115,22,Male,Niger,24334,True,False,"Physicist, medical",Instagram,131,15,115,Jokes/Memes,30,7339,4,19,34,53,Evening,5,3,Entertainment,Smartphone,Android,20:05:11,8,0,At school,Wi-Fi
3116,46,Male,Sao Tome and Principe,50567,True,True,Educational psychologist,TikTok,156,13,116,Life Hacks,19,8956,6,24,34,59,Evening,6,5,Boredom,Smartphone,iOS,04:50:26,9,2,At school,Wi-Fi
3117,54,Female,Germany,33328,True,False,Environmental manager,Instagram,186,9,117,Jokes/Memes,1,4444,6,14,30,75,Evening,7,3,Boredom,Smartphone,Windows,05:19:35,4,3,At home,Wi-Fi
3118,65,Female,Tonga,57413,False,False,"Designer, furniture",Instagram,147,11,118,Vlogs,20,2231,7,14,30,29,Afternoon,5,6,Habit,Smartphone,Android,08:44:00,11,2,At work,Wi-Fi
3119,39,Female,Czech Republic,24046,False,False,Biomedical scientist,TikTok,88,9,119,Pranks,20,5638,4,13,41,58,Afternoon,2,4,Habit,Smartphone,MacOS,14:28:43,6,0,Commuting,Mobile Data
3120,38,Male,Congo,42791,False,False,Lobbyist,TikTok,85,15,120,Gaming,2,5357,1,3,26,7,Afternoon,7,1,Habit,Tablet,iOS,12:01:12,5,2,At work,Mobile Data
3121,47,Male,Moldova,44054,True,True,Warden/ranger,Facebook,286,-5,121,Life Hacks,25,5176,3,14,7,15,Afternoon,1,7,Entertainment,Smartphone,Android,01:38:04,7,3,At work,Mobile Data
3122,23,Other,Saint Kitts and Nevis,69233,False,True,Research scientist (medical),TikTok,273,7,122,Vlogs,23,4709,5,7,25,40,Morning,3,5,Entertainment,Smartphone,Android,09:17:05,8,0,At work,Mobile Data
3123,43,Male,Panama,40048,False,True,"Buyer, retail",TikTok,243,4,123,Trends,11,6409,1,17,36,56,Night,1,2,Boredom,Tablet,iOS,01:10:05,9,3,At school,Mobile Data
3124,20,Male,Andorra,63084,False,False,Firefighter,YouTube,107,7,124,Vlogs,14,7300,8,19,23,36,Night,3,6,Entertainment,Tablet,Android,11:02:30,7,3,At school,Wi-Fi
3125,50,Male,Qatar,20138,True,True,"Therapist, speech and language",YouTube,194,7,125,Life Hacks,18,7325,4,3,34,64,Night,6,7,Habit,Tablet,Android,06:29:54,6,3,At work,Wi-Fi
3126,38,Female,Chile,80798,False,True,Barista,Instagram,109,22,126,Pranks,5,2520,7,17,23,31,Morning,1,2,Boredom,Smartphone,iOS,01:30:36,10,2,At home,Mobile Data
3127,26,Other,Paraguay,20138,True,True,Chiropractor,Instagram,98,18,127,Gaming,13,930,6,17,35,83,Night,4,6,Habit,Tablet,Android,03:44:33,8,2,At home,Mobile Data
3128,24,Male,San Marino,74230,True,True,Tax adviser,Facebook,253,16,128,Gaming,0,2217,1,22,12,69,Evening,5,6,Habit,Smartphone,Android,10:06:12,3,4,At home,Wi-Fi
3129,37,Male,Central African Republic,46707,False,True,Manufacturing systems engineer,TikTok,170,5,129,Trends,8,15,4,20,49,60,Morning,5,6,Procrastination,Smartphone,iOS,12:23:41,5,3,At home,Mobile Data
3130,56,Other,Malawi,59465,False,True,"Engineer, mining",YouTube,141,11,130,Life Hacks,36,8553,8,8,25,60,Evening,4,3,Entertainment,Smartphone,MacOS,07:19:53,5,4,At work,Wi-Fi
3131,38,Male,Northern Mariana Islands,29484,False,False,Production manager,Facebook,143,7,131,Entertainment,23,7079,4,10,32,1,Night,5,3,Boredom,Tablet,iOS,13:26:40,10,3,At school,Wi-Fi
3132,26,Male,United States Minor Outlying Islands,33167,False,False,Secretary/administrator,TikTok,239,17,132,Jokes/Memes,15,4730,4,20,3,68,Evening,5,7,Boredom,Tablet,iOS,17:57:13,5,1,At school,Mobile Data
3133,29,Female,Kuwait,84773,False,True,Sports coach,Facebook,30,10,133,Jokes/Memes,21,6299,7,12,16,52,Morning,6,5,Procrastination,Smartphone,iOS,09:37:26,8,3,At work,Mobile Data
3134,36,Female,Brunei Darussalam,87402,False,True,Town planner,TikTok,161,7,134,Entertainment,12,2572,8,11,22,39,Evening,3,2,Entertainment,Smartphone,Android,16:06:03,3,2,At school,Mobile Data
3135,46,Male,Egypt,55372,False,True,Purchasing manager,TikTok,108,0,135,Jokes/Memes,19,4040,2,19,31,44,Afternoon,4,2,Boredom,Smartphone,Android,08:00:20,5,4,At work,Mobile Data
3136,24,Male,Libyan Arab Jamahiriya,95942,False,True,Fashion designer,Instagram,90,10,136,Pranks,21,7930,4,1,45,37,Evening,1,5,Boredom,Smartphone,MacOS,16:44:34,5,1,At school,Mobile Data
3137,32,Male,Mexico,28232,False,True,"Producer, television/film/video",TikTok,105,9,137,Jokes/Memes,10,3100,3,3,23,15,Evening,2,5,Entertainment,Computer,Android,17:35:39,8,5,At home,Wi-Fi
3138,46,Female,Philippines,84579,False,True,"Pilot, airline",Instagram,90,8,138,Pranks,18,3908,4,8,10,1,Evening,3,5,Habit,Smartphone,MacOS,06:02:58,6,0,At work,Mobile Data
3139,18,Male,Nauru,52819,True,False,Animal technologist,Facebook,176,13,139,Life Hacks,11,7430,7,29,24,30,Afternoon,8,3,Habit,Tablet,Android,05:28:31,7,5,At home,Mobile Data
3140,51,Female,Anguilla,35146,False,False,Call centre manager,Facebook,230,8,140,Jokes/Memes,8,560,5,14,38,11,Night,6,4,Procrastination,Computer,iOS,13:48:32,8,4,At school,Mobile Data
3141,65,Male,Sao Tome and Principe,51876,False,True,Network engineer,Facebook,199,17,141,ASMR,9,5586,5,4,17,61,Night,4,9,Habit,Smartphone,iOS,15:49:11,9,2,At work,Wi-Fi
3142,46,Female,Venezuela,32085,False,False,Arts administrator,TikTok,83,6,142,Jokes/Memes,19,5036,0,16,1,89,Evening,4,5,Habit,Tablet,Android,10:54:30,3,1,At home,Mobile Data
3143,35,Male,Brunei Darussalam,20138,False,True,"Surveyor, rural practice",TikTok,247,5,143,Jokes/Memes,26,7410,6,28,36,43,Night,2,5,Habit,Tablet,Android,05:14:37,4,2,At home,Wi-Fi
3144,31,Female,El Salvador,99676,False,True,"Scientist, research (physical sciences)",Instagram,225,7,144,Gaming,11,7229,5,15,38,97,Afternoon,5,1,Habit,Tablet,Android,16:58:59,8,2,At home,Mobile Data
3145,35,Male,Netherlands,44855,True,True,"Research officer, political party",TikTok,254,12,145,Life Hacks,11,2858,4,12,24,14,Night,5,7,Habit,Smartphone,Android,04:08:32,5,2,At home,Mobile Data
3146,24,Male,Azerbaijan,33100,True,True,Health and safety inspector,Instagram,132,0,146,Life Hacks,-7,6862,4,16,26,49,Night,3,3,Boredom,Smartphone,iOS,05:47:22,9,6,At school,Mobile Data
3147,44,Male,Georgia,50767,False,True,Print production planner,TikTok,191,17,147,Pranks,14,2653,5,6,41,17,Night,7,4,Habit,Smartphone,Android,22:54:26,5,2,At home,Mobile Data
3148,47,Male,Holy See (Vatican City State),50472,False,False,"Doctor, general practice",Facebook,146,6,148,Pranks,7,3413,2,17,13,81,Night,2,3,Habit,Tablet,Android,06:38:58,9,3,At work,Wi-Fi
3149,36,Male,Libyan Arab Jamahiriya,70914,False,False,Bookseller,YouTube,217,14,149,ASMR,13,7558,3,7,16,73,Evening,6,0,Habit,Smartphone,iOS,04:51:49,7,2,At school,Wi-Fi
3150,39,Female,Puerto Rico,68891,False,True,General practice doctor,TikTok,64,9,150,Trends,11,3482,4,15,25,60,Night,7,5,Boredom,Smartphone,Android,23:49:52,9,1,At school,Wi-Fi
3151,33,Female,Peru,60119,True,True,Civil Service fast streamer,TikTok,217,12,151,Life Hacks,9,6301,4,18,34,74,Night,4,6,Habit,Tablet,iOS,06:31:00,9,3,At home,Mobile Data
3152,54,Male,Belgium,76571,False,True,Educational psychologist,TikTok,22,10,152,Entertainment,18,8071,9,17,34,20,Morning,2,4,Boredom,Tablet,MacOS,18:36:30,9,1,Commuting,Wi-Fi
3153,30,Male,Lesotho,30709,False,True,Senior tax professional/tax inspector,YouTube,107,6,153,Life Hacks,8,4293,6,29,8,56,Evening,2,5,Entertainment,Smartphone,MacOS,20:18:17,5,4,At home,Wi-Fi
3154,41,Male,Bermuda,62818,True,True,Psychiatric nurse,Facebook,113,13,154,Trends,3,1088,3,3,27,98,Evening,6,4,Entertainment,Tablet,iOS,16:40:24,8,4,At school,Wi-Fi
3155,59,Male,Nepal,45457,False,False,IT consultant,YouTube,265,10,155,Life Hacks,10,2931,7,16,20,41,Evening,1,2,Boredom,Smartphone,Android,17:52:05,9,2,At work,Mobile Data
3156,49,Male,China,61187,False,False,"Designer, interior/spatial",Facebook,134,1,156,Gaming,22,5008,6,12,5,25,Evening,3,0,Boredom,Computer,Android,20:46:01,7,6,At home,Mobile Data
3157,44,Male,Sudan,51260,True,False,Archaeologist,Instagram,208,11,157,Trends,26,6069,-1,15,7,59,Afternoon,7,6,Boredom,Smartphone,Android,22:11:11,9,3,At home,Mobile Data
3158,26,Female,Israel,99249,False,True,"Engineer, materials",TikTok,121,8,158,Life Hacks,16,6007,2,14,19,60,Evening,5,3,Boredom,Smartphone,iOS,20:13:07,8,2,At work,Mobile Data
3159,47,Male,Tuvalu,60763,True,False,"Librarian, public",TikTok,48,16,159,Gaming,31,1569,5,12,31,81,Night,4,8,Boredom,Smartphone,Android,22:25:38,8,0,At school,Mobile Data
3160,33,Female,Ireland,55360,True,False,Scientific laboratory technician,TikTok,252,6,160,Vlogs,7,8112,10,14,19,84,Afternoon,4,5,Habit,Smartphone,iOS,15:24:26,6,2,At home,Mobile Data
3161,45,Female,Australia,71659,True,True,"Surveyor, mining",TikTok,122,12,161,Life Hacks,6,3718,4,13,30,32,Evening,6,7,Boredom,Smartphone,Android,10:02:04,8,2,At home,Wi-Fi
3162,27,Male,Greece,88846,False,False,Health service manager,Instagram,298,15,162,Trends,17,9245,3,10,22,80,Night,7,1,Habit,Smartphone,Android,16:31:50,6,5,At home,Mobile Data
3163,55,Female,Dominican Republic,56771,False,True,Energy manager,Instagram,10,10,163,Pranks,14,6120,2,17,22,3,Night,0,6,Habit,Smartphone,Android,16:20:24,9,2,At work,Wi-Fi
3164,44,Other,Croatia,29338,True,True,Chartered public finance accountant,YouTube,178,18,164,Gaming,7,2478,6,16,21,54,Evening,6,3,Entertainment,Computer,iOS,23:19:59,6,0,At school,Mobile Data
3165,59,Male,French Guiana,36481,False,True,Homeopath,Instagram,273,10,165,Comedy,1,3890,0,18,22,47,Evening,5,4,Habit,Smartphone,Android,08:01:33,5,1,At home,Mobile Data
3166,40,Female,Swaziland,72407,False,True,"Pharmacist, hospital",Instagram,217,13,166,Jokes/Memes,19,8072,4,2,25,65,Evening,8,7,Boredom,Tablet,Android,11:41:29,6,3,Commuting,Mobile Data
3167,52,Male,Bolivia,97998,True,False,Commissioning editor,Instagram,155,10,167,Life Hacks,7,4758,3,9,22,25,Night,7,2,Entertainment,Computer,Android,11:19:33,9,4,At home,Mobile Data
3168,57,Female,Ethiopia,37681,True,True,Tax adviser,YouTube,186,8,168,Pranks,28,7879,10,17,24,41,Night,4,3,Entertainment,Tablet,MacOS,09:28:50,8,3,At school,Mobile Data
3169,42,Female,Saint Martin,21661,False,True,"Engineer, site",Instagram,112,19,169,Gaming,6,2286,2,1,26,53,Afternoon,7,5,Boredom,Smartphone,Android,16:32:24,5,6,At work,Mobile Data
3170,24,Male,Madagascar,99676,True,True,Editorial assistant,YouTube,177,8,170,Vlogs,0,8525,6,8,36,1,Evening,5,8,Boredom,Tablet,Android,10:17:50,5,4,At school,Mobile Data
3171,56,Female,Guernsey,43614,True,False,"Engineer, biomedical",TikTok,66,7,171,Gaming,12,2152,0,25,15,81,Night,8,5,Habit,Smartphone,Android,03:21:02,8,7,At school,Mobile Data
3172,31,Female,Singapore,33672,False,True,"Programmer, systems",Facebook,20,12,172,Jokes/Memes,14,5718,6,25,37,66,Evening,5,0,Boredom,Tablet,Windows,04:13:38,6,4,At school,Wi-Fi
3173,44,Male,Barbados,42413,True,False,Haematologist,Instagram,118,12,173,Pranks,28,9982,3,24,23,64,Evening,8,4,Habit,Tablet,Android,20:51:15,12,6,At work,Wi-Fi
3174,65,Male,Sao Tome and Principe,42367,True,False,Publishing copy,Instagram,267,10,174,Life Hacks,24,6862,2,17,17,53,Afternoon,5,4,Habit,Smartphone,iOS,12:18:46,7,5,Commuting,Mobile Data
3175,28,Male,Romania,31685,False,False,Podiatrist,YouTube,104,11,175,ASMR,25,5429,4,29,2,49,Evening,6,4,Habit,Smartphone,Android,13:14:02,4,3,At home,Mobile Data
3176,61,Other,Ireland,51161,True,False,Company secretary,TikTok,184,5,176,ASMR,6,1597,5,19,21,61,Evening,6,2,Boredom,Tablet,Android,03:10:11,10,0,At home,Mobile Data
3177,61,Other,Tunisia,37028,True,True,Archivist,Instagram,274,5,177,Entertainment,16,4706,9,25,1,31,Morning,6,4,Procrastination,Smartphone,Android,09:24:03,5,4,At school,Mobile Data
3178,60,Male,Reunion,20138,False,True,Television production assistant,Facebook,298,14,178,Entertainment,11,2467,7,18,30,45,Night,5,4,Habit,Tablet,Android,20:17:41,6,6,At work,Wi-Fi
3179,54,Male,Switzerland,40105,False,False,"Surveyor, building",YouTube,127,3,179,Life Hacks,8,1899,0,14,42,18,Night,4,5,Procrastination,Tablet,Android,12:11:02,6,0,At work,Mobile Data
3180,21,Male,Samoa,80367,False,False,Water quality scientist,Facebook,23,11,180,Life Hacks,10,3424,9,2,21,50,Night,3,3,Boredom,Smartphone,iOS,14:23:51,7,0,At school,Wi-Fi
3181,24,Male,Niue,36861,True,True,"Secretary, company",YouTube,215,8,181,Life Hacks,10,8801,6,14,38,83,Night,7,3,Habit,Smartphone,Android,18:56:28,7,5,At school,Wi-Fi
3182,26,Male,Senegal,55681,True,False,"Administrator, local government",Facebook,235,10,182,Jokes/Memes,11,7229,6,23,8,26,Afternoon,8,4,Habit,Computer,Windows,15:17:57,10,0,At home,Wi-Fi
3183,48,Male,Liechtenstein,54506,False,True,Medical physicist,Facebook,171,7,183,ASMR,15,1881,8,5,22,92,Afternoon,2,9,Procrastination,Smartphone,MacOS,14:08:08,10,5,Commuting,Mobile Data
3184,36,Male,Mauritius,20138,False,True,Geophysicist/field seismologist,Instagram,10,-4,184,Life Hacks,13,6832,2,13,49,49,Evening,7,6,Entertainment,Smartphone,Android,21:25:51,5,2,At work,Mobile Data
3185,35,Male,Bangladesh,93442,False,True,"Restaurant manager, fast food",YouTube,53,12,185,Entertainment,8,5516,6,10,17,51,Evening,3,3,Procrastination,Computer,Windows,03:02:28,5,0,At school,Wi-Fi
3186,39,Other,Northern Mariana Islands,33644,True,False,Food technologist,Facebook,206,14,186,Gaming,15,15,0,7,9,33,Afternoon,3,6,Entertainment,Smartphone,Android,12:34:59,5,2,At work,Mobile Data
3187,45,Male,Palestinian Territory,90199,False,False,Systems analyst,TikTok,150,12,187,Vlogs,18,5358,5,14,16,49,Morning,3,6,Boredom,Computer,Android,19:12:25,6,5,At work,Mobile Data
3188,26,Male,Saudi Arabia,85641,False,False,Primary school teacher,Facebook,151,9,188,Gaming,25,3373,0,13,30,49,Night,0,4,Boredom,Tablet,Android,00:43:09,7,0,At home,Mobile Data
3189,39,Female,North Macedonia,20138,True,False,Horticultural consultant,Instagram,116,5,189,Vlogs,-12,5079,4,18,10,60,Evening,6,6,Entertainment,Tablet,Android,07:23:29,6,2,At home,Mobile Data
3190,46,Male,Gabon,59019,False,True,Clinical psychologist,Facebook,104,2,190,Jokes/Memes,17,7195,5,7,40,30,Evening,6,6,Boredom,Smartphone,Android,03:36:17,8,5,At school,Mobile Data
3191,36,Female,Serbia,65062,False,True,Illustrator,TikTok,112,11,191,Pranks,-3,6252,4,8,28,29,Evening,7,2,Habit,Tablet,iOS,13:03:51,12,1,At work,Mobile Data
3192,34,Female,Costa Rica,88016,True,True,Best boy,Facebook,62,11,192,ASMR,29,7173,8,15,49,1,Evening,3,6,Habit,Computer,Android,07:29:02,6,0,At school,Mobile Data
